Id,SessionId,Timestamp,Latitude,Longitude,Speed,Level,Qual,CellID,NetworkTech,NetworkMode,LTERSSI,CGI,SERVINGTIME,BAND,Outage,RTT_ms,drive_id,Destination,common_s_m,common_bucket_index,common_bucket_center_m,bucket_name,is_handover
ID-1761749959907-258,session-5bc9c50d,2025-10-29 15:59:19.908,48.2495383,17.01281,112.9644401550293,-117.0,-20.0,2677301.0,4G,LTE,-91.0,231-01-26006-2677301,3764.0,7.0,False,65,28,Lozorno,4770.809642714968,9,4750.0,a10,0
ID-1761749960913-259,session-5bc9c50d,2025-10-29 15:59:20.913,48.2498117,17.01272,111.74887161254884,-117.0,-20.0,2677301.0,4G,LTE,-91.0,231-01-26006-2677301,4769.0,7.0,False,51,28,Lozorno,4801.912161080282,9,4750.0,a10,0
ID-1761749961915-260,session-5bc9c50d,2025-10-29 15:59:21.915,48.250085,17.0126317,111.61360244750976,-117.0,-20.0,2677301.0,4G,LTE,-91.0,231-01-26006-2677301,5771.0,7.0,False,68,28,Lozorno,4833.009101424716,9,4750.0,a10,0
ID-1761749962920-261,session-5bc9c50d,2025-10-29 15:59:22.921,48.2503567,17.012545,110.63336791992188,-117.0,-20.0,2677301.0,4G,LTE,-91.0,231-01-26006-2677301,6776.0,7.0,False,63,28,Lozorno,4863.895214334791,9,4750.0,a10,0
ID-1761749963925-262,session-5bc9c50d,2025-10-29 15:59:23.925,48.2506317,17.012455,110.52959518432615,-117.0,-20.0,2677301.0,4G,LTE,-91.0,231-01-26006-2677301,7781.0,7.0,False,49,28,Lozorno,4895.179195950229,9,4750.0,a10,0
ID-1761749964929-263,session-5bc9c50d,2025-10-29 15:59:24.930,48.250905,17.0123683,110.46288757324218,-117.0,-20.0,2677301.0,4G,LTE,-91.0,231-01-26006-2677301,8786.0,7.0,False,55,28,Lozorno,4926.220931249927,9,4750.0,a10,0
ID-1761749965934-264,session-5bc9c50d,2025-10-29 15:59:25.935,48.2511733,17.0122883,111.45239181518556,-117.0,-20.0,2677301.0,4G,LTE,-91.0,231-01-26006-2677301,9791.0,7.0,False,59,28,Lozorno,4956.652645230931,9,4750.0,a10,0
ID-1761749966939-265,session-5bc9c50d,2025-10-29 15:59:26.940,48.2514433,17.0121983,112.43262634277345,-117.0,-20.0,2677301.0,4G,LTE,-91.0,231-01-26006-2677301,10796.0,7.0,False,42,28,Lozorno,4987.429764670753,9,4750.0,a10,0
ID-1761749967944-266,session-5bc9c50d,2025-10-29 15:59:27.945,48.2517217,17.01211,111.80631637573242,-117.0,-20.0,2677301.0,4G,LTE,-91.0,231-01-26006-2677301,11801.0,7.0,False,62,28,Lozorno,5019.034956205536,10,5250.0,a11,0
ID-1761749968949-267,session-5bc9c50d,2025-10-29 15:59:28.950,48.2520033,17.012015,115.29736633300782,-117.0,-20.0,2677301.0,4G,LTE,-91.0,231-01-26006-2677301,12806.0,7.0,False,66,28,Lozorno,5051.184820419311,10,5250.0,a11,0
ID-1761749969954-268,session-5bc9c50d,2025-10-29 15:59:29.955,48.25229,17.0119317,116.87982330322266,-117.0,-20.0,2677301.0,4G,LTE,-91.0,231-01-26006-2677301,13811.0,7.0,False,45,28,Lozorno,5083.659939116641,10,5250.0,a11,0
ID-1761749970959-269,session-5bc9c50d,2025-10-29 15:59:30.960,48.2525833,17.0118467,118.5030532836914,-117.0,-20.0,2677301.0,4G,LTE,-91.0,231-01-26006-2677301,14816.0,7.0,False,82,28,Lozorno,5116.835023201637,10,5250.0,a11,0
ID-1761749971964-270,session-5bc9c50d,2025-10-29 15:59:31.964,48.2528733,17.0117717,118.37334594726563,-117.0,-20.0,2677301.0,4G,LTE,-91.0,231-01-26006-2677301,15820.0,7.0,False,83,28,Lozorno,5149.512117272435,10,5250.0,a11,0
ID-1761749972966-271,session-5bc9c50d,2025-10-29 15:59:32.966,48.253155,17.0116917,119.1145523071289,-109.0,-20.0,2677301.0,4G,LTE,-85.0,231-01-26006-2677301,16822.0,7.0,False,74,28,Lozorno,5181.389412042755,10,5250.0,a11,0
ID-1761749973967-272,session-5bc9c50d,2025-10-29 15:59:33.967,48.25344,17.0116067,117.91009368896484,-109.0,-20.0,2677301.0,4G,LTE,-85.0,231-01-26006-2677301,17823.0,7.0,False,67,28,Lozorno,5213.757408568597,10,5250.0,a11,0
ID-1761749974969-273,session-5bc9c50d,2025-10-29 15:59:34.969,48.2537217,17.0115333,119.30170440673828,-109.0,-20.0,2677301.0,4G,LTE,-85.0,231-01-26006-2677301,18825.0,7.0,False,61,28,Lozorno,5245.515530361873,10,5250.0,a11,0
ID-1761749975970-274,session-5bc9c50d,2025-10-29 15:59:35.971,48.2540117,17.01145,119.21090240478516,-109.0,-20.0,2677301.0,4G,LTE,-85.0,231-01-26006-2677301,19827.0,7.0,False,101,28,Lozorno,5278.3430729150605,10,5250.0,a11,0
ID-1761749976972-275,session-5bc9c50d,2025-10-29 15:59:36.973,48.2543033,17.01137,118.86068572998047,-109.0,-20.0,2677301.0,4G,LTE,-85.0,231-01-26006-2677301,20828.0,7.0,False,52,28,Lozorno,5311.29955280091,10,5250.0,a11,0
ID-1761749977977-276,session-5bc9c50d,2025-10-29 15:59:37.977,48.25461,17.0112883,117.69514617919924,-109.0,-20.0,2677301.0,4G,LTE,-85.0,231-01-26006-2677301,21833.0,7.0,False,84,28,Lozorno,5345.937767703607,10,5250.0,a11,0
ID-1761749978982-277,session-5bc9c50d,2025-10-29 15:59:38.983,48.2549033,17.01121,117.66735076904295,-109.0,-20.0,2677301.0,4G,LTE,-85.0,231-01-26006-2677301,22838.0,7.0,False,111,28,Lozorno,5379.048066701519,10,5250.0,a11,0
ID-1761749979987-278,session-5bc9c50d,2025-10-29 15:59:39.988,48.2552,17.0111367,118.01385955810548,-109.0,-20.0,2677301.0,4G,LTE,-85.0,231-01-26006-2677301,23843.0,7.0,False,62,28,Lozorno,5412.496567376267,10,5250.0,a11,0
ID-1761749980992-279,session-5bc9c50d,2025-10-29 15:59:40.993,48.2555017,17.01106,117.50428619384766,-109.0,-20.0,2677301.0,4G,LTE,-85.0,231-01-26006-2677301,24848.0,7.0,False,73,28,Lozorno,5446.518693840028,10,5250.0,a11,0
ID-1761749981997-280,session-5bc9c50d,2025-10-29 15:59:41.998,48.25579,17.0109933,117.4097900390625,-109.0,-20.0,2677301.0,4G,LTE,-85.0,231-01-26006-2677301,25853.0,7.0,False,106,28,Lozorno,5478.950798117061,10,5250.0,a11,0
ID-1761749983002-281,session-5bc9c50d,2025-10-29 15:59:43.003,48.2560817,17.0109167,117.41904602050782,-109.0,-20.0,2677301.0,4G,LTE,-85.0,231-01-26006-2677301,26858.0,7.0,False,72,28,Lozorno,5511.882899352862,11,5750.0,a12,0
ID-1761749984007-282,session-5bc9c50d,2025-10-29 15:59:44.008,48.2563617,17.0108367,117.50428619384766,-112.0,-20.0,2568245.0,4G,LTE,-91.0,231-01-26006-2568245,745.0,7.0,False,99,28,Lozorno,5543.558289165782,11,5750.0,a12,1
ID-1761749985012-283,session-5bc9c50d,2025-10-29 15:59:45.013,48.256655,17.010775,117.3690170288086,-112.0,-20.0,2568245.0,4G,LTE,-91.0,231-01-26006-2568245,1751.0,7.0,False,183,28,Lozorno,5576.475907028708,11,5750.0,a12,0
ID-1761749986017-284,session-5bc9c50d,2025-10-29 15:59:46.018,48.2569383,17.0107183,118.06388854980467,-112.0,-20.0,2568245.0,4G,LTE,-91.0,231-01-26006-2568245,2756.0,7.0,False,71,28,Lozorno,5608.249010742279,11,5750.0,a12,0
ID-1761749987022-285,session-5bc9c50d,2025-10-29 15:59:47.022,48.257235,17.010645,118.15098266601562,-112.0,-20.0,2568245.0,4G,LTE,-91.0,231-01-26006-2568245,3760.0,7.0,False,96,28,Lozorno,5641.680593196127,11,5750.0,a12,0
ID-1761749988024-286,session-5bc9c50d,2025-10-29 15:59:48.024,48.2575233,17.01058,118.13616485595703,-112.0,-20.0,2568245.0,4G,LTE,-91.0,231-01-26006-2568245,4762.0,7.0,False,58,28,Lozorno,5674.099704048281,11,5750.0,a12,0
ID-1761749989025-287,session-5bc9c50d,2025-10-29 15:59:49.026,48.2578133,17.0105183,117.1299819946289,-112.0,-20.0,2568245.0,4G,LTE,-91.0,231-01-26006-2568245,5764.0,7.0,False,51,28,Lozorno,5706.662987756705,11,5750.0,a12,0
ID-1761749990027-288,session-5bc9c50d,2025-10-29 15:59:50.027,48.258105,17.0104533,116.75567779541016,-112.0,-20.0,2568245.0,4G,LTE,-91.0,231-01-26006-2568245,6765.0,7.0,False,71,28,Lozorno,5739.456616633976,11,5750.0,a12,0
ID-1761749991029-289,session-5bc9c50d,2025-10-29 15:59:51.029,48.2583967,17.0103917,117.1466537475586,-112.0,-20.0,2568245.0,4G,LTE,-91.0,231-01-26006-2568245,7767.0,7.0,False,56,28,Lozorno,5772.201025955235,11,5750.0,a12,0
ID-1761749992031-290,session-5bc9c50d,2025-10-29 15:59:52.031,48.25869,17.0103267,116.9002166748047,-112.0,-20.0,2568245.0,4G,LTE,-91.0,231-01-26006-2568245,8769.0,7.0,False,54,28,Lozorno,5805.174261661341,11,5750.0,a12,0
ID-1761749993032-291,session-5bc9c50d,2025-10-29 15:59:53.033,48.25898,17.0102667,117.28192291259766,-96.0,-10.0,2757428.0,4G,LTE,-87.0,231-01-26006-2757428,733.0,7.0,False,82,28,Lozorno,5837.728577679559,11,5750.0,a12,1
ID-1761749994034-292,session-5bc9c50d,2025-10-29 15:59:54.034,48.2592833,17.0102083,121.89960021972657,-96.0,-10.0,2757428.0,4G,LTE,-87.0,231-01-26006-2757428,1734.0,7.0,False,50,28,Lozorno,5871.738312013499,11,5750.0,a12,0
ID-1761749995036-293,session-5bc9c50d,2025-10-29 15:59:55.036,48.2595933,17.0101483,124.6235092163086,-96.0,-10.0,2757428.0,4G,LTE,-87.0,231-01-26006-2757428,2736.0,7.0,False,86,28,Lozorno,5906.4771129091205,11,5750.0,a12,0
ID-1761749996038-294,session-5bc9c50d,2025-10-29 15:59:56.039,48.259905,17.010095,125.47960510253908,-96.0,-10.0,2757428.0,4G,LTE,-87.0,231-01-26006-2757428,3738.0,7.0,False,80,28,Lozorno,5941.356772898782,11,5750.0,a12,0
ID-1761749997042-295,session-5bc9c50d,2025-10-29 15:59:57.043,48.2602217,17.010035,127.81252441406252,-96.0,-10.0,2757428.0,4G,LTE,-87.0,231-01-26006-2757428,4742.0,7.0,False,55,28,Lozorno,5976.849473379697,11,5750.0,a12,0
ID-1761749998048-296,session-5bc9c50d,2025-10-29 15:59:58.049,48.2605417,17.0099733,128.57967224121094,-96.0,-10.0,2757428.0,4G,LTE,-87.0,231-01-26006-2757428,5748.0,7.0,False,75,28,Lozorno,6012.716170698629,12,6250.0,a13,0
ID-1761749999053-297,session-5bc9c50d,2025-10-29 15:59:59.054,48.2608583,17.0099133,130.18436279296876,-96.0,-10.0,2757428.0,4G,LTE,-87.0,231-01-26006-2757428,6754.0,7.0,False,65,28,Lozorno,6048.189694682038,12,6250.0,a13,0
ID-1761750000057-298,session-5bc9c50d,2025-10-29 16:00:00.058,48.2611817,17.0098617,130.13247985839843,-96.0,-10.0,2757428.0,4G,LTE,-87.0,231-01-26006-2757428,7757.0,7.0,False,89,28,Lozorno,6084.345106705899,12,6250.0,a13,0
ID-1761750001059-299,session-5bc9c50d,2025-10-29 16:00:01.059,48.2615083,17.0098133,130.06763305664063,-96.0,-10.0,2757428.0,4G,LTE,-87.0,231-01-26006-2757428,8759.0,7.0,False,360,28,Lozorno,6120.838920039577,12,6250.0,a13,0
ID-1761750002061-300,session-5bc9c50d,2025-10-29 16:00:02.061,48.261835,17.00977,129.7452117919922,-96.0,-10.0,2757428.0,4G,LTE,-87.0,231-01-26006-2757428,9761.0,7.0,False,128,28,Lozorno,6157.309483132856,12,6250.0,a13,0
ID-1761750003065-301,session-5bc9c50d,2025-10-29 16:00:03.066,48.26216,17.00973,128.916911315918,-96.0,-10.0,2757428.0,4G,LTE,-87.0,231-01-26006-2757428,10766.0,7.0,False,87,28,Lozorno,6193.552317372507,12,6250.0,a13,0
ID-1761750004070-302,session-5bc9c50d,2025-10-29 16:00:04.071,48.2624783,17.0096983,126.97682189941406,-96.0,-10.0,2757428.0,4G,LTE,-87.0,231-01-26006-2757428,11771.0,7.0,False,93,28,Lozorno,6228.996038573148,12,6250.0,a13,0
ID-1761750005075-303,session-5bc9c50d,2025-10-29 16:00:05.076,48.262795,17.0096617,125.82425994873049,-96.0,-10.0,2757428.0,4G,LTE,-87.0,231-01-26006-2757428,12775.0,7.0,False,54,28,Lozorno,6264.338815023431,12,6250.0,a13,0
ID-1761750006080-304,session-5bc9c50d,2025-10-29 16:00:06.081,48.26311,17.0096167,125.14606018066408,-96.0,-10.0,2757428.0,4G,LTE,-87.0,231-01-26006-2757428,13780.0,7.0,False,68,28,Lozorno,6299.528364954405,12,6250.0,a13,0
ID-1761750007086-305,session-5bc9c50d,2025-10-29 16:00:07.087,48.26342,17.00957,124.07688446044922,-96.0,-10.0,2757428.0,4G,LTE,-87.0,231-01-26006-2757428,14786.0,7.0,False,66,28,Lozorno,6334.242215151122,12,6250.0,a13,0
ID-1761750008091-306,session-5bc9c50d,2025-10-29 16:00:08.092,48.263725,17.0095283,122.41844329833984,-96.0,-10.0,2757428.0,4G,LTE,-87.0,231-01-26006-2757428,15792.0,7.0,False,68,28,Lozorno,6368.275052141402,12,6250.0,a13,0
ID-1761750009096-307,session-5bc9c50d,2025-10-29 16:00:09.097,48.264025,17.0094867,122.06822662353515,-96.0,-10.0,2757428.0,4G,LTE,-87.0,231-01-26006-2757428,16797.0,7.0,False,268,28,Lozorno,6401.7653345871895,12,6250.0,a13,0
ID-1761750010102-308,session-5bc9c50d,2025-10-29 16:00:10.102,48.2643267,17.0094467,122.14975891113282,-96.0,-10.0,2757428.0,4G,LTE,-87.0,231-01-26006-2757428,17802.0,7.0,False,70,28,Lozorno,6435.438229665998,12,6250.0,a13,0
ID-1761750011106-309,session-5bc9c50d,2025-10-29 16:00:11.107,48.2646317,17.0094117,122.2090576171875,-96.0,-10.0,2757428.0,4G,LTE,-87.0,231-01-26006-2757428,18806.0,7.0,False,51,28,Lozorno,6469.4336579162255,12,6250.0,a13,0
ID-1761750012108-310,session-5bc9c50d,2025-10-29 16:00:12.108,48.2649367,17.00938,122.13123321533205,-97.0,-14.0,2757427.0,4G,LTE,-83.0,231-01-26006-2757427,220.0,7.0,False,61,28,Lozorno,6503.466295927237,13,6750.0,a14,1
ID-1761750013109-311,session-5bc9c50d,2025-10-29 16:00:13.110,48.2652383,17.0093467,121.84400939941406,-97.0,-14.0,2757427.0,4G,LTE,-83.0,231-01-26006-2757427,1222.0,7.0,False,115,28,Lozorno,6537.066306519328,13,6750.0,a14,0
ID-1761750014111-312,session-5bc9c50d,2025-10-29 16:00:14.112,48.2655433,17.0093117,123.31159057617188,-97.0,-14.0,2757427.0,4G,LTE,-83.0,231-01-26006-2757427,2224.0,7.0,False,58,28,Lozorno,6571.079251194815,13,6750.0,a14,0
ID-1761750015116-313,session-5bc9c50d,2025-10-29 16:00:15.117,48.26585,17.0092733,123.6414276123047,-97.0,-14.0,2757427.0,4G,LTE,-83.0,231-01-26006-2757427,3229.0,7.0,False,56,28,Lozorno,6605.330024510364,13,6750.0,a14,0
ID-1761750016121-314,session-5bc9c50d,2025-10-29 16:00:16.121,48.2661583,17.0092433,123.40053863525392,-97.0,-14.0,2757427.0,4G,LTE,-83.0,231-01-26006-2757427,4233.0,7.0,False,54,28,Lozorno,6639.681324463855,13,6750.0,a14,0
ID-1761750017123-315,session-5bc9c50d,2025-10-29 16:00:17.124,48.2664767,17.0092117,124.6809539794922,-94.0,-14.0,2570294.0,4G,LTE,-81.0,231-01-26006-2570294,716.0,7.0,False,47,28,Lozorno,6675.205924206748,13,6750.0,a14,1
ID-1761750018128-316,session-5bc9c50d,2025-10-29 16:00:18.129,48.2667817,17.009185,124.18435821533204,-94.0,-14.0,2570294.0,4G,LTE,-81.0,231-01-26006-2570294,1721.0,7.0,False,47,28,Lozorno,6709.162734534505,13,6750.0,a14,0
ID-1761750019133-317,session-5bc9c50d,2025-10-29 16:00:19.134,48.2670967,17.0091617,124.23624114990234,-94.0,-14.0,2570294.0,4G,LTE,-81.0,231-01-26006-2570294,2727.0,7.0,False,67,28,Lozorno,6744.208779948871,13,6750.0,a14,0
ID-1761750020138-318,session-5bc9c50d,2025-10-29 16:00:20.139,48.2674017,17.00913,124.74766845703124,-94.0,-14.0,2570294.0,4G,LTE,-81.0,231-01-26006-2570294,3732.0,7.0,False,46,28,Lozorno,6778.2076360854535,13,6750.0,a14,0
ID-1761750021141-319,session-5bc9c50d,2025-10-29 16:00:21.142,48.2677167,17.0091033,124.4271011352539,-94.0,-14.0,2570294.0,4G,LTE,-81.0,231-01-26006-2570294,4735.0,7.0,False,53,28,Lozorno,6813.384164283976,13,6750.0,a14,0
ID-1761750022146-320,session-5bc9c50d,2025-10-29 16:00:22.147,48.2680267,17.0090817,124.41597747802734,-94.0,-14.0,2570294.0,4G,LTE,-81.0,231-01-26006-2570294,5740.0,7.0,False,45,28,Lozorno,6847.858164103401,13,6750.0,a14,0
ID-1761750023151-321,session-5bc9c50d,2025-10-29 16:00:23.152,48.268345,17.0090617,124.39930572509766,-94.0,-14.0,2570294.0,4G,LTE,-81.0,231-01-26006-2570294,6745.0,7.0,False,175,28,Lozorno,6883.291250370035,13,6750.0,a14,0
ID-1761750024156-322,session-5bc9c50d,2025-10-29 16:00:24.157,48.268655,17.009045,124.44933471679688,-94.0,-14.0,2570294.0,4G,LTE,-81.0,231-01-26006-2570294,7749.0,7.0,False,92,28,Lozorno,6917.812234299846,13,6750.0,a14,0
ID-1761750025161-323,session-5bc9c50d,2025-10-29 16:00:25.162,48.268955,17.0090283,124.3288833618164,-94.0,-14.0,2570294.0,4G,LTE,-81.0,231-01-26006-2570294,8754.0,7.0,False,167,28,Lozorno,6951.164182355208,13,6750.0,a14,0
ID-1761750026166-324,session-5bc9c50d,2025-10-29 16:00:26.166,48.2692617,17.0090117,121.77545471191408,-94.0,-14.0,2570294.0,4G,LTE,-81.0,231-01-26006-2570294,9759.0,7.0,False,332,28,Lozorno,6985.332471110856,13,6750.0,a14,0
ID-1761750027168-325,session-5bc9c50d,2025-10-29 16:00:27.169,48.2695667,17.009,122.20164184570312,-109.0,-11.0,2901301.0,4G,LTE,-99.0,231-01-26006-2901301,209.0,7.0,False,120,28,Lozorno,7019.195844689522,14,7250.0,a15,1
ID-1761750028174-326,session-5bc9c50d,2025-10-29 16:00:28.174,48.2698733,17.0089833,122.27761230468752,-109.0,-11.0,2901301.0,4G,LTE,-99.0,231-01-26006-2901301,1214.0,7.0,False,83,28,Lozorno,7053.365554061585,14,7250.0,a15,0
ID-1761750029175-327,session-5bc9c50d,2025-10-29 16:00:29.176,48.270175,17.0089717,121.48639068603516,-109.0,-11.0,2901301.0,4G,LTE,-99.0,231-01-26006-2901301,2216.0,7.0,False,79,28,Lozorno,7087.003804591818,14,7250.0,a15,0
ID-1761750030177-328,session-5bc9c50d,2025-10-29 16:00:30.178,48.2704817,17.00896,121.3511215209961,-109.0,-11.0,2901301.0,4G,LTE,-99.0,231-01-26006-2901301,3218.0,7.0,False,92,28,Lozorno,7121.120500133813,14,7250.0,a15,0
ID-1761750031179-329,session-5bc9c50d,2025-10-29 16:00:31.180,48.2707783,17.0089517,122.31282348632811,-109.0,-11.0,2901301.0,4G,LTE,-99.0,231-01-26006-2901301,4219.0,7.0,False,115,28,Lozorno,7154.062431871112,14,7250.0,a15,0
ID-1761750032181-330,session-5bc9c50d,2025-10-29 16:00:32.182,48.2710817,17.0089317,121.8588409423828,-109.0,-11.0,2901301.0,4G,LTE,-99.0,231-01-26006-2901301,5222.0,7.0,False,125,28,Lozorno,7187.847090866399,14,7250.0,a15,0
ID-1761750033186-331,session-5bc9c50d,2025-10-29 16:00:33.186,48.2713833,17.0089233,122.62228088378906,-98.0,-12.0,2836492.0,4G,LTE,-85.0,231-01-8006-2836492,206.0,20.0,False,56,28,Lozorno,7221.33709732593,14,7250.0,a15,1
ID-1761750034188-332,session-5bc9c50d,2025-10-29 16:00:34.189,48.2716917,17.0089117,122.27390441894532,-98.0,-12.0,2836492.0,4G,LTE,-85.0,231-01-8006-2836492,1209.0,20.0,False,63,28,Lozorno,7255.674988257766,14,7250.0,a15,0
ID-1761750035194-333,session-5bc9c50d,2025-10-29 16:00:35.194,48.272,17.0089,123.00213317871092,-98.0,-12.0,2836492.0,4G,LTE,-85.0,231-01-8006-2836492,2214.0,20.0,False,59,28,Lozorno,7289.978090383242,14,7250.0,a15,0
ID-1761750036199-334,session-5bc9c50d,2025-10-29 16:00:36.199,48.2723083,17.0088933,122.71121520996094,-98.0,-12.0,2836492.0,4G,LTE,-85.0,231-01-8006-2836492,3219.0,20.0,False,54,28,Lozorno,7324.274592799004,14,7250.0,a15,0
ID-1761750037204-335,session-5bc9c50d,2025-10-29 16:00:37.205,48.2726083,17.0088933,123.10591278076171,-98.0,-12.0,2836492.0,4G,LTE,-85.0,231-01-8006-2836492,4225.0,20.0,False,47,28,Lozorno,7357.642849964286,14,7250.0,a15,0
ID-1761750038209-336,session-5bc9c50d,2025-10-29 16:00:38.210,48.2729133,17.008895,123.41164855957032,-98.0,-12.0,2836492.0,4G,LTE,-85.0,231-01-8006-2836492,5230.0,20.0,False,69,28,Lozorno,7391.58582575513,14,7250.0,a15,0
ID-1761750039214-337,session-5bc9c50d,2025-10-29 16:00:39.215,48.273225,17.008885,123.88046264648438,-98.0,-12.0,2836492.0,4G,LTE,-85.0,231-01-8006-2836492,6234.0,20.0,False,63,28,Lozorno,7426.274839567975,14,7250.0,a15,0
ID-1761750040219-338,session-5bc9c50d,2025-10-29 16:00:40.220,48.2735317,17.008895,123.9267837524414,-98.0,-12.0,2836492.0,4G,LTE,-85.0,231-01-8006-2836492,7240.0,20.0,False,80,28,Lozorno,7460.367488674046,14,7250.0,a15,0
ID-1761750041224-339,session-5bc9c50d,2025-10-29 16:00:41.225,48.273845,17.0088967,124.43264923095704,-98.0,-12.0,2836492.0,4G,LTE,-85.0,231-01-8006-2836492,8244.0,20.0,False,66,28,Lozorno,7495.175207891259,14,7250.0,a15,0
ID-1761750042229-340,session-5bc9c50d,2025-10-29 16:00:42.230,48.27416,17.0089,124.85143432617188,-98.0,-12.0,2836492.0,4G,LTE,-85.0,231-01-8006-2836492,9249.0,20.0,False,74,28,Lozorno,7530.270133478546,15,7750.0,a16,0
ID-1761750043234-341,session-5bc9c50d,2025-10-29 16:00:43.234,48.2744767,17.0088967,125.56113739013672,-98.0,-12.0,2836492.0,4G,LTE,-85.0,231-01-8006-2836492,10254.0,20.0,False,49,28,Lozorno,7565.478060241508,15,7750.0,a16,0
ID-1761750044238-342,session-5bc9c50d,2025-10-29 16:00:44.239,48.274795,17.0089017,125.49256896972656,-98.0,-12.0,2836492.0,4G,LTE,-85.0,231-01-8006-2836492,11259.0,20.0,False,55,28,Lozorno,7600.933038101005,15,7750.0,a16,0
ID-1761750045244-343,session-5bc9c50d,2025-10-29 16:00:45.244,48.2751083,17.0089017,124.86625213623049,-98.0,-12.0,2836492.0,4G,LTE,-85.0,231-01-8006-2836492,12264.0,20.0,False,52,28,Lozorno,7635.696202377474,15,7750.0,a16,0
ID-1761750046248-344,session-5bc9c50d,2025-10-29 16:00:46.249,48.275425,17.00891,124.93296661376954,-98.0,-12.0,2836492.0,4G,LTE,-85.0,231-01-8006-2836492,13268.0,20.0,False,58,28,Lozorno,7671.004475959191,15,7750.0,a16,0
ID-1761750047251-345,session-5bc9c50d,2025-10-29 16:00:47.252,48.27574,17.0089217,124.5141815185547,-98.0,-12.0,2836492.0,4G,LTE,-85.0,231-01-8006-2836492,14271.0,20.0,False,48,28,Lozorno,7706.022862338711,15,7750.0,a16,0
ID-1761750048253-346,session-5bc9c50d,2025-10-29 16:00:48.253,48.276045,17.00893,123.4153564453125,-98.0,-12.0,2836492.0,4G,LTE,-85.0,231-01-8006-2836492,15273.0,20.0,False,43,28,Lozorno,7739.937055039445,15,7750.0,a16,0
ID-1761750049254-347,session-5bc9c50d,2025-10-29 16:00:49.255,48.2763467,17.0089433,123.3486557006836,-98.0,-12.0,2836492.0,4G,LTE,-85.0,231-01-8006-2836492,16275.0,20.0,False,51,28,Lozorno,7773.521232244401,15,7750.0,a16,0
ID-1761750050256-348,session-5bc9c50d,2025-10-29 16:00:50.256,48.2766533,17.008955,122.29985961914063,-98.0,-12.0,2836492.0,4G,LTE,-85.0,231-01-8006-2836492,17276.0,20.0,False,54,28,Lozorno,7807.612765235201,15,7750.0,a16,0
ID-1761750051258-349,session-5bc9c50d,2025-10-29 16:00:51.258,48.2769617,17.00897,121.89774627685549,-98.0,-12.0,2836492.0,4G,LTE,-85.0,231-01-8006-2836492,18278.0,20.0,False,42,28,Lozorno,7841.9339396129535,15,7750.0,a16,0
ID-1761750052261-350,session-5bc9c50d,2025-10-29 16:00:52.261,48.2772617,17.0089917,121.94222717285156,-98.0,-12.0,2836492.0,4G,LTE,-85.0,231-01-8006-2836492,19281.0,20.0,False,52,28,Lozorno,7875.34692939138,15,7750.0,a16,0
ID-1761750053263-351,session-5bc9c50d,2025-10-29 16:00:53.263,48.2775717,17.00901,122.00152587890624,-98.0,-12.0,2836492.0,4G,LTE,-85.0,231-01-8006-2836492,20283.0,20.0,False,54,28,Lozorno,7909.838171432898,15,7750.0,a16,0
ID-1761750054264-352,session-5bc9c50d,2025-10-29 16:00:54.265,48.2778683,17.0090317,120.08921813964844,-98.0,-12.0,2836492.0,4G,LTE,-85.0,231-01-8006-2836492,21285.0,20.0,False,55,28,Lozorno,7942.857627554444,15,7750.0,a16,0
ID-1761750055266-353,session-5bc9c50d,2025-10-29 16:00:55.267,48.278165,17.0090517,118.81065673828124,-98.0,-12.0,2836492.0,4G,LTE,-85.0,231-01-8006-2836492,22286.0,20.0,False,53,28,Lozorno,7975.881494279592,15,7750.0,a16,0
ID-1761750056268-354,session-5bc9c50d,2025-10-29 16:00:56.268,48.27846,17.0090733,118.05277862548829,-98.0,-12.0,2836492.0,4G,LTE,-85.0,231-01-8006-2836492,23288.0,20.0,False,54,28,Lozorno,8008.715081818123,16,8250.0,a17,0
ID-1761750057270-355,session-5bc9c50d,2025-10-29 16:00:57.270,48.2787633,17.0090983,117.40237426757812,-98.0,-12.0,2836492.0,4G,LTE,-85.0,231-01-8006-2836492,24290.0,20.0,False,70,28,Lozorno,8042.532365331432,16,8250.0,a17,0
ID-1761750058275-356,session-5bc9c50d,2025-10-29 16:00:58.276,48.279055,17.0091167,117.69514617919924,-98.0,-12.0,2836492.0,4G,LTE,-85.0,231-01-8006-2836492,25295.0,20.0,False,59,28,Lozorno,8074.98708072294,16,8250.0,a17,0
ID-1761750059280-357,session-5bc9c50d,2025-10-29 16:00:59.280,48.2793433,17.0091367,117.6840362548828,-98.0,-12.0,2836492.0,4G,LTE,-85.0,231-01-8006-2836492,26300.0,20.0,False,59,28,Lozorno,8107.079139359462,16,8250.0,a17,0
ID-1761750060282-358,session-5bc9c50d,2025-10-29 16:01:00.282,48.2796383,17.00916,117.81745147705078,-98.0,-12.0,2836492.0,4G,LTE,-85.0,231-01-8006-2836492,27302.0,20.0,False,74,28,Lozorno,8139.919914495142,16,8250.0,a17,0
ID-1761750061283-359,session-5bc9c50d,2025-10-29 16:01:01.284,48.2799283,17.0091883,117.68218231201172,-98.0,-12.0,2836492.0,4G,LTE,-85.0,231-01-8006-2836492,28304.0,20.0,False,48,28,Lozorno,8172.285021835697,16,8250.0,a17,0
